time_since_power_on,time,pm25,pm10,AirTC_Avg,RH_Avg,Pressure
85607,"14:02:03.607",4.8,16.7,16.43,59.47,100224.24
85797,"14:02:03.797",4.8,16.7,16.43,59.47,100224.23
85988,"14:02:03.988",4.8,16.7,16.42,59.56,100223.59
86179,"14:02:04.179",4.8,18.4,16.42,59.56,100222.3
86369,"14:02:04.369",4.8,18.4,16.43,59.67,100220.37
86560,"14:02:04.560",4.8,18.4,16.42,59.67,100221.82
86750,"14:02:04.750",4.8,18.4,16.41,59.67,100223.59
86941,"14:02:04.941",4.8,18.4,16.41,59.8,100224.56
87131,"14:02:05.131",4.8,18.4,16.42,59.77,100221.34
87328,"14:02:05.328",4.9,17.6,16.41,59.8,100225.86
87518,"14:02:05.518",4.9,17.6,16.41,59.9,100222.45
87710,"14:02:05.710",4.9,17.6,16.39,59.9,100222.45
87899,"14:02:05.899",4.9,17.6,16.39,59.9,100222.12
88091,"14:02:06.091",4.9,17.6,16.39,60,100225.69
88281,"14:02:06.281",4.7,17.1,16.39,60,100223.27
88473,"14:02:06.473",4.7,17.1,16.39,60,100221.66
88662,"14:02:06.662",4.7,17.1,16.39,60.1,100224.24
88854,"14:02:06.854",4.7,17.1,16.39,60.1,100223.75
89043,"14:02:07.043",4.7,17.1,16.38,60.1,100224.88
89235,"14:02:07.235",4.6,15.8,16.39,60.1,100224.23
89425,"14:02:07.425",4.6,15.8,16.38,60.2,100220.69
89617,"14:02:07.617",4.6,15.8,16.38,60.2,100224.71
89813,"14:02:07.813",4.6,15.8,16.38,60.2,100224.06
90004,"14:02:08.004",4.6,15.8,16.36,60.2,100224.08
90194,"14:02:08.194",4.7,17.5,16.35,60.3,100226.64
90385,"14:02:08.385",4.7,17.5,16.36,60.3,100225.35
90576,"14:02:08.576",4.7,17.5,16.36,60.3,100226.5
90766,"14:02:08.766",4.7,17.5,16.35,60.3,100223.27
90957,"14:02:08.957",4.7,17.5,16.36,60.41,100226.32
91148,"14:02:09.148",4.5,16.7,16.35,60.41,100223.75
91338,"14:02:09.338",4.5,16.7,16.35,60.41,100227.29
91529,"14:02:09.529",4.5,16.7,16.35,60.41,100227.47
91720,"14:02:09.720",4.5,16.7,16.33,60.41,100227.14
91910,"14:02:09.910",4.5,16.7,16.33,60.41,100226.81
92101,"14:02:10.101",4.5,16.7,16.33,60.41,100226.17
92297,"14:02:10.297",4.4,16.4,16.33,60.41,100228.77
92489,"14:02:10.489",4.4,16.4,16.33,60.41,100226.33
92678,"14:02:10.678",4.4,16.4,16.33,60.41,100226.33
92870,"14:02:10.870",4.4,16.4,16.32,60.41,100224.12
93060,"14:02:11.060",4.4,16.4,16.33,60.41,100226.16
93251,"14:02:11.251",4.5,16.4,16.32,60.41,100226.64
93441,"14:02:11.441",4.5,16.4,16.31,60.41,100225.53
93633,"14:02:11.633",4.5,16.4,16.31,60.3,100228.92
93822,"14:02:11.822",4.5,16.4,16.33,60.3,100225.69
94014,"14:02:12.014",4.5,16.4,16.31,60.3,100227.95
94204,"14:02:12.204",4.5,16.1,16.29,60.3,100226.2
94395,"14:02:12.395",4.5,16.1,16.31,60.3,100227.14
94592,"14:02:12.592",4.5,16.1,16.29,60.2,100229.39
94782,"14:02:12.782",4.5,16.1,16.29,60.2,100229.24
94973,"14:02:12.973",4.5,16.1,16.29,60.2,100229.55
95164,"14:02:13.164",4.4,15.8,16.29,60.2,100226.04
95354,"14:02:13.354",4.4,15.8,16.29,60.2,100225.25
95545,"14:02:13.545",4.4,15.8,16.28,60.2,100227.14
95736,"14:02:13.736",4.4,15.8,16.28,60.1,100226.36
95926,"14:02:13.926",4.4,15.8,16.26,60.2,100225.88
96117,"14:02:14.117",4.4,15.8,16.28,60.1,100225.72
96308,"14:02:14.308",4.4,16.7,16.26,60.1,100225.37
96499,"14:02:14.499",4.4,16.7,16.26,60.1,100219.58
96689,"14:02:14.689",4.4,16.7,16.26,60.1,100225.55
96880,"14:02:14.880",4.4,16.7,16.26,60,100226.84
97076,"14:02:15.076",4.4,16.7,16.24,60,100225.88
97267,"14:02:15.267",4.4,18.6,16.24,60,100223.3
97457,"14:02:15.457",4.4,18.6,16.24,60,100226.52
97648,"14:02:15.648",4.4,18.6,16.24,60,100226.04
97838,"14:02:15.838",4.4,18.6,16.24,60,100227.02
98033,"14:02:16.033",4.4,18.6,16.24,59.9,100227.67
98223,"14:02:16.223",4.3,18.3,16.23,59.9,100226.69
98413,"14:02:16.413",4.3,18.3,16.21,59.9,100226.02
98602,"14:02:16.602",4.3,18.3,16.21,59.9,100223.47
98794,"14:02:16.794",4.3,18.3,16.23,59.9,100227.17
98983,"14:02:16.983",4.3,18.3,16.21,59.9,100230.09
99175,"14:02:17.175",4.3,18.4,16.23,59.8,100228.95
99365,"14:02:17.365",4.3,18.4,16.21,59.8,100229.1
99562,"14:02:17.562",4.3,18.4,16.21,59.8,100226.68
99752,"14:02:17.752",4.3,18.4,16.21,59.8,100229.77
99943,"14:02:17.943",4.3,18.4,16.2,59.8,100223.94
100134,"14:02:18.134",4.3,18.4,16.2,59.8,100225.06
100324,"14:02:18.324",4.3,19.5,16.21,59.8,100225.41
100515,"14:02:18.515",4.3,19.5,16.2,59.83,100228.8
100705,"14:02:18.705",4.3,19.5,16.17,59.8,100226.03
100896,"14:02:18.896",4.3,19.5,16.2,59.8,100224.1
101087,"14:02:19.087",4.3,19.5,16.2,59.83,100223.47
101286,"14:02:19.286",4.3,19.5,16.2,59.8,100226.03
101480,"14:02:19.480",4.3,19.5,16.17,59.83,100225.08
101671,"14:02:19.671",4.3,19.5,16.17,59.83,100226.2
101862,"14:02:19.862",4.3,19.5,16.17,59.83,100224.26
102059,"14:02:20.059",4.3,19.5,16.16,59.83,100223.95
102248,"14:02:20.248",4.2,20.3,16.17,59.83,100226.03
102440,"14:02:20.440",4.2,20.3,16.16,59.83,100226.68
102629,"14:02:20.629",4.2,20.3,16.16,59.83,100226.68
102821,"14:02:20.821",4.2,20.3,16.16,59.83,100226.52
103011,"14:02:21.011",4.2,20.3,16.16,59.83,100227.33
103202,"14:02:21.202",4.2,20.3,16.15,59.83,100226.19
103392,"14:02:21.392",4.2,20.3,16.15,59.83,100224.42
103583,"14:02:21.583",4.2,20.3,16.15,59.83,100223.61
103773,"14:02:21.773",4.2,20.3,16.15,59.83,100225.72
103965,"14:02:21.965",4.2,20.3,16.15,59.83,100224.27
104154,"14:02:22.154",4.4,20.9,16.13,59.83,100226.38
104352,"14:02:22.352",4.4,20.9,16.13,59.83,100225.73
104542,"14:02:22.542",4.4,20.9,16.13,59.83,100228.3
104733,"14:02:22.733",4.4,20.9,16.13,59.83,100228.78
104924,"14:02:22.924",4.4,20.9,16.13,59.83,100225.88
105114,"14:02:23.114",4.4,20.9,16.13,59.83,100223.93
105305,"14:02:23.305",4.4,20.7,16.12,59.83,100224.25
105496,"14:02:23.496",4.4,20.7,16.13,59.83,100224.74
105686,"14:02:23.686",4.4,20.7,16.12,59.83,100224.09
105877,"14:02:23.877",4.4,20.7,16.12,59.83,100228.94
106067,"14:02:24.067",4.4,20.7,16.1,59.83,100225.73
106258,"14:02:24.258",4.5,20.4,16.12,59.83,100227.65
106449,"14:02:24.449",4.5,20.4,16.1,59.83,100226.86
106639,"14:02:24.639",4.5,20.4,16.1,59.83,100226.86
106836,"14:02:24.836",4.5,20.4,16.09,59.83,100224.75
107026,"14:02:25.026",4.5,20.4,16.09,59.83,100224.73
107217,"14:02:25.217",4.5,20.3,16.09,59.83,100225.59
107407,"14:02:25.407",4.5,20.3,16.09,59.83,100225.06
107598,"14:02:25.598",4.5,20.3,16.09,59.83,100222.82
107788,"14:02:25.788",4.5,20.3,16.09,59.83,100223.12
107980,"14:02:25.980",4.5,20.3,16.08,59.83,100225.22
108169,"14:02:26.169",4.2,19.9,16.08,59.83,100222.66
108361,"14:02:26.361",4.2,19.9,16.08,59.83,100224.25
108551,"14:02:26.551",4.2,19.9,16.08,59.83,100224.09
108742,"14:02:26.742",4.2,19.9,16.08,59.83,100226.53
108932,"14:02:26.932",4.2,19.9,16.05,59.83,100225.38
109129,"14:02:27.129",4.2,19.9,16.05,59.83,100222.34
109320,"14:02:27.320",4.3,20.2,16.05,59.83,100223.61
109510,"14:02:27.510",4.3,20.2,16.05,59.83,100226.03
109701,"14:02:27.701",4.3,20.2,16.05,59.83,100222.83
109892,"14:02:27.892",4.3,20.2,16.05,59.83,100225.27
110082,"14:02:28.082",4.3,20.2,16.04,59.72,100224.25
110273,"14:02:28.273",4.3,20.1,16.04,59.72,100224.9
110464,"14:02:28.464",4.3,20.1,16.04,59.72,100226.4
110655,"14:02:28.655",4.3,20.1,16.02,59.72,100224.12
110845,"14:02:28.845",4.3,20.1,16.04,59.72,100226.23
111036,"14:02:29.036",4.3,20.1,16.02,59.72,100224.95
111227,"14:02:29.227",4.2,22.2,16.02,59.72,100225.43
111417,"14:02:29.417",4.2,22.2,16.02,59.72,100222.05
111614,"14:02:29.614",4.2,22.2,16.02,59.63,100223.48
111804,"14:02:29.804",4.2,22.2,16.01,59.63,100222.18
111996,"14:02:29.996",4.2,22.2,16.01,59.63,100222.51
112185,"14:02:30.185",4.2,21.2,16.01,59.63,100222.32
112377,"14:02:30.377",4.2,21.2,16.01,59.63,100224.61
112567,"14:02:30.567",4.2,21.2,16.01,59.63,100222.84
112758,"14:02:30.758",4.2,21.2,16.01,59.63,100227.32
112948,"14:02:30.948",4.2,21.2,16.01,59.63,100223.97
113140,"14:02:31.140",4.2,21.2,16,59.63,100221.56
113329,"14:02:31.329",4.2,20.8,16,59.63,100225.42
113521,"14:02:31.521",4.2,20.8,16,59.63,100222.67
113711,"14:02:31.711",4.2,20.8,15.98,59.63,100223.34
113908,"14:02:31.908",4.2,20.8,15.98,59.63,100225.77
114099,"14:02:32.099",4.2,20.8,15.98,59.63,100223.64
114289,"14:02:32.289",4.1,20.6,15.98,59.72,100223
114480,"14:02:32.480",4.1,20.6,15.98,59.72,100221.73
114671,"14:02:32.671",4.1,20.6,15.98,59.72,100218.33
114861,"14:02:32.861",4.1,20.6,15.97,59.72,100222.38
115052,"14:02:33.052",4.1,20.6,15.97,59.72,100221.56
115243,"14:02:33.243",4.1,20.1,15.97,59.83,100224.62
115434,"14:02:33.434",4.1,20.1,15.97,59.83,100222.84
115624,"14:02:33.624",4.1,20.1,15.97,59.83,100223.66
115815,"14:02:33.815",4.1,20.1,15.95,59.92,100222.86
116006,"14:02:34.006",4.1,20.1,15.97,59.92,100218.48
116196,"14:02:34.196",4,18.4,15.95,60.06,100219.61
116393,"14:02:34.393",4,18.4,15.95,60.03,100220.11
116583,"14:02:34.583",4,18.4,15.94,60.06,100224.3
116775,"14:02:34.775",4,18.4,15.94,60.13,100218.98
116964,"14:02:34.964",4,18.4,15.94,60.13,100221.88
117156,"14:02:35.156",3.8,17.9,15.95,60.26,100220.62
117346,"14:02:35.346",3.8,17.9,15.94,60.26,100220.62
117538,"14:02:35.538",3.8,17.9,15.94,60.36,100220.62
117727,"14:02:35.727",3.8,17.9,15.92,60.36,100224.94
117919,"14:02:35.919",3.8,17.9,15.92,60.36,100222.88
118109,"14:02:36.109",3.8,17.9,15.91,60.46,100221.91
118300,"14:02:36.300",3.8,17.6,15.92,60.46,100222.7
118490,"14:02:36.490",3.8,17.6,15.92,60.57,100220.12
118687,"14:02:36.687",3.8,17.6,15.91,60.57,100223.5
118878,"14:02:36.878",3.8,17.6,15.91,60.66,100226.27
119068,"14:02:37.068",3.8,17.6,15.92,60.66,100224.81
119259,"14:02:37.259",4.1,18,15.91,60.66,100222.07
119450,"14:02:37.450",4.1,18,15.91,60.77,100221.41
119641,"14:02:37.641",4.1,18,15.9,60.77,100221.41
119831,"14:02:37.831",4.1,18,15.9,60.77,100221.89
120022,"14:02:38.022",4.1,18,15.9,60.77,100222.38
120212,"14:02:38.212",4,16.5,15.9,60.86,100226.42
120403,"14:02:38.403",4,16.5,15.88,60.86,100220.77
120593,"14:02:38.593",4,16.5,15.9,60.86,100218.84
120784,"14:02:38.784",4,16.5,15.88,60.86,100222.22
120974,"14:02:38.974",4,16.5,15.88,60.86,100222.39
121171,"14:02:39.171",3.9,15.8,15.88,60.86,100220.77
121361,"14:02:39.361",3.9,15.8,15.88,60.86,100222.39
121556,"14:02:39.556",3.9,15.8,15.88,60.86,100220.44
121745,"14:02:39.745",3.9,15.8,15.88,60.86,100223.03
121943,"14:02:39.943",3.9,15.8,15.88,60.97,100219.64
122132,"14:02:40.132",3.9,15.8,15.86,60.97,100220.12
122324,"14:02:40.324",4.1,16.5,15.86,60.97,100220.92
122514,"14:02:40.514",4.1,16.5,15.86,60.97,100223.17
122705,"14:02:40.705",4.1,16.5,15.84,60.97,100221.91
122895,"14:02:40.895",4.1,16.5,15.86,60.86,100222.38
123087,"14:02:41.087",4.1,16.5,15.86,60.97,100221.74
123276,"14:02:41.276",4.1,16.6,15.83,60.97,100220.12
123473,"14:02:41.473",4.1,16.6,15.83,60.97,100222.53
123664,"14:02:41.664",4.1,16.6,15.84,60.97,100224.16
123855,"14:02:41.855",4.1,16.6,15.84,60.97,100220.28
124045,"14:02:42.045",4.1,16.6,15.84,60.97,100219.98
124236,"14:02:42.236",4.1,16.3,15.83,60.86,100223.85
124433,"14:02:42.433",4.1,16.3,15.83,60.86,100219.16
124628,"14:02:42.628",4.1,16.3,15.83,60.86,100219.31
124819,"14:02:42.819",4.1,16.3,15.83,60.86,100220.3
125009,"14:02:43.009",4.1,16.3,15.82,60.86,100219.8
125200,"14:02:43.200",4.1,16.1,15.82,60.86,100220.62
125391,"14:02:43.391",4.1,16.1,15.82,60.86,100223.37
125581,"14:02:43.581",4.1,16.1,15.82,60.86,100218.83
125772,"14:02:43.772",4.1,16.1,15.82,60.86,100219.16
125969,"14:02:43.969",4.1,16.1,15.8,60.86,100221.41
126158,"14:02:44.158",4.1,15,15.8,60.86,100220.28
126350,"14:02:44.350",4.1,15,15.8,60.86,100221.41
126539,"14:02:44.539",4.1,15,15.8,60.86,100217.06
126731,"14:02:44.731",4.1,15,15.79,60.86,100218.34
126920,"14:02:44.920",4.1,15,15.79,60.86,100219.63
127112,"14:02:45.112",4.1,15,15.79,60.86,100220.62
127302,"14:02:45.302",4.1,13.3,15.79,60.86,100222.22
127494,"14:02:45.494",4.1,13.3,15.79,60.86,100223.35
127683,"14:02:45.683",4.1,13.3,15.79,60.86,100221.41
127875,"14:02:45.875",4.1,13.3,15.79,60.77,100219.64
128064,"14:02:46.064",4.1,13.3,15.77,60.77,100219.16
128261,"14:02:46.261",4.2,13.3,15.77,60.77,100220.6
128452,"14:02:46.452",4.2,13.3,15.77,60.77,100219.33
128643,"14:02:46.643",4.2,13.3,15.76,60.77,100215.77
128833,"14:02:46.833",4.2,13.3,15.77,60.77,100214.02
129024,"14:02:47.024",4.2,13.3,15.77,60.77,100219.64
129215,"14:02:47.215",4.2,13.2,15.76,60.66,100218.52
129405,"14:02:47.405",4.2,13.2,15.76,60.66,100218.19
129596,"14:02:47.596",4.2,13.2,15.76,60.66,100220.92
129787,"14:02:47.787",4.2,13.2,15.76,60.66,100218.02
129977,"14:02:47.977",4.2,13.2,15.76,60.66,100216.89
130168,"14:02:48.168",4.1,12.7,15.76,60.66,100220.44
130359,"14:02:48.359",4.1,12.7,15.75,60.66,100217.55
130549,"14:02:48.549",4.1,12.7,15.73,60.66,100216.75
130738,"14:02:48.738",4.1,12.7,15.73,60.66,100215.47
130928,"14:02:48.928",4.1,12.7,15.75,60.66,100216.73
131119,"14:02:49.119",4.1,12.7,15.73,60.66,100215.76
131310,"14:02:49.310",4.1,12.6,15.73,60.66,100220.92
131501,"14:02:49.501",4.1,12.6,15.73,60.66,100220.77
131691,"14:02:49.691",4.1,12.6,15.73,60.66,100220.44
131882,"14:02:49.882",4.1,12.6,15.72,60.66,100216.44
132072,"14:02:50.072",4.1,12.6,15.72,60.66,100218.05
132263,"14:02:50.263",4.1,11.5,15.72,60.66,100219.83
132454,"14:02:50.454",4.1,11.5,15.72,60.66,100218.38
132645,"14:02:50.645",4.1,11.5,15.7,60.66,100224.2
132835,"14:02:50.835",4.1,11.5,15.72,60.66,100222.58
133032,"14:02:51.032",4.1,11.5,15.72,60.66,100217.9
133222,"14:02:51.222",4,11.4,15.72,60.69,100217.58
133413,"14:02:51.413",4,11.4,15.72,60.69,100221.44
133603,"14:02:51.603",4,11.4,15.7,60.69,100221.94
133795,"14:02:51.795",4,11.4,15.7,60.69,100224.66
133984,"14:02:51.984",4,11.4,15.7,60.69,100226.44
134176,"14:02:52.176",3.8,10.5,15.68,60.79,100220.33
134366,"14:02:52.366",3.8,10.5,15.7,60.79,100220.47
134558,"14:02:52.558",3.8,10.5,15.68,60.79,100222.89
134747,"14:02:52.747",3.8,10.5,15.68,60.79,100219.02
134939,"14:02:52.939",3.8,10.5,15.7,60.79,100222.73
135129,"14:02:53.129",3.8,10.5,15.68,60.79,100223.69
135326,"14:02:53.326",3.8,10.6,15.68,60.79,100223.86
135517,"14:02:53.517",3.8,10.6,15.67,60.79,100226.27
135707,"14:02:53.707",3.8,10.6,15.67,60.89,100226.59
135898,"14:02:53.898",3.8,10.6,15.67,60.89,100226.11
136089,"14:02:54.089",3.8,10.6,15.67,60.89,100222.73
136279,"14:02:54.279",3.7,10.1,15.67,60.89,100229.02
136470,"14:02:54.470",3.7,10.1,15.65,60.89,100224.98
136661,"14:02:54.661",3.7,10.1,15.65,60.89,100225.48
136852,"14:02:54.852",3.7,10.1,15.65,61,100225.79
137042,"14:02:55.042",3.7,10.1,15.65,61,100223.69
137233,"14:02:55.233",3.6,10,15.64,61,100220.62
137424,"14:02:55.424",3.6,10,15.64,61,100224.03
137614,"14:02:55.614",3.6,10,15.65,61,100219.98
137811,"14:02:55.811",3.6,10,15.65,61.1,100227.08
138001,"14:02:56.001",3.6,10,15.64,61.1,100225.62
138193,"14:02:56.193",3.7,11.2,15.64,61.1,100224.34
138382,"14:02:56.382",3.7,11.2,15.64,61.2,100229.98
138574,"14:02:56.574",3.7,11.2,15.62,61.2,100228.2
138764,"14:02:56.764",3.7,11.2,15.62,61.2,100224.36
138956,"14:02:56.956",3.7,11.2,15.64,61.3,100226.11
139145,"14:02:57.145",3.7,11.2,15.62,61.3,100223.73
139337,"14:02:57.337",3.8,11.1,15.62,61.3,100225.64
139527,"14:02:57.527",3.8,11.1,15.61,61.4,100225.98
139718,"14:02:57.718",3.8,11.1,15.61,61.4,100224.72
139908,"14:02:57.908",3.8,11.1,15.59,61.4,100227.42
140105,"14:02:58.105",3.8,11.1,15.61,61.4,100224.84
140296,"14:02:58.296",3.8,11.2,15.61,61.51,100228.75
140486,"14:02:58.486",3.8,11.2,15.61,61.51,100229.2
140677,"14:02:58.677",3.8,11.2,15.61,61.51,100225.33
140868,"14:02:58.868",3.8,11.2,15.59,61.6,100226.33
141058,"14:02:59.058",3.8,11.2,15.59,61.6,100227.28
141249,"14:02:59.249",3.7,9.1,15.59,61.6,100225.2
141440,"14:02:59.440",3.7,9.1,15.59,61.71,100223.9
141630,"14:02:59.630",3.7,9.1,15.59,61.71,100225.2
141820,"14:02:59.820",3.7,9.1,15.58,61.71,100227.62
142011,"14:03:00.011",3.7,9.1,15.59,61.71,100226.65
142201,"14:03:00.201",3.7,9.1,15.58,61.8,100225.67
142391,"14:03:00.391",3.7,9.1,15.58,61.8,100225.83
142588,"14:03:00.588",3.7,9.1,15.58,61.8,100222.75
142777,"14:03:00.777",3.7,9.1,15.57,61.91,100226.64
142969,"14:03:00.969",3.7,9.1,15.57,61.91,100226.48
143158,"14:03:01.158",3.7,8.7,15.57,61.91,100228.09
143350,"14:03:01.350",3.7,8.7,15.55,62.01,100227.45
143539,"14:03:01.539",3.7,8.7,15.55,62.01,100226.64
143731,"14:03:01.731",3.7,8.7,15.57,62.01,100223.89
143920,"14:03:01.920",3.7,8.7,15.55,62.11,100228.09
144111,"14:03:02.111",3.7,8.7,15.55,62.11,100228.91
144300,"14:03:02.300",3.8,9.3,15.55,62.11,100226.96
144492,"14:03:02.492",3.8,9.3,15.55,62.11,100227.28
144681,"14:03:02.681",3.8,9.3,15.55,62.11,100229.39
144872,"14:03:02.872",3.8,9.3,15.54,62.11,100229.69
145067,"14:03:03.067",3.8,9.3,15.54,62.11,100227.61
145262,"14:03:03.262",3.8,9.4,15.54,62.21,100227.12
145459,"14:03:03.459",3.8,9.4,15.54,62.11,100226.94
145648,"14:03:03.648",3.8,9.4,15.54,62.11,100224.05
145839,"14:03:03.839",3.8,9.4,15.54,62.21,100223.25
146029,"14:03:04.029",3.8,9.4,15.52,62.11,100225.33
146219,"14:03:04.219",3.8,9.3,15.54,62.21,100224.7
146410,"14:03:04.410",3.8,9.3,15.52,62.11,100226.16
146600,"14:03:04.600",3.8,9.3,15.51,62.11,100224.69
146790,"14:03:04.790",3.8,9.3,15.51,62.11,100225.83
146981,"14:03:04.981",3.8,9.3,15.52,62.21,100226.78
147171,"14:03:05.171",3.8,9.6,15.52,62.21,100228.09
147362,"14:03:05.362",3.8,9.6,15.51,62.21,100222.3
147558,"14:03:05.558",3.8,9.6,15.51,62.21,100224.7
147757,"14:03:05.757",3.8,9.6,15.51,62.21,100225.97
147951,"14:03:05.951",3.8,9.6,15.49,62.21,100227.61
148143,"14:03:06.143",3.8,9.6,15.49,62.21,100225.48
148332,"14:03:06.332",3.7,9.6,15.49,62.21,100227.27
148523,"14:03:06.523",3.7,9.6,15.47,62.24,100224.24
148713,"14:03:06.713",3.7,9.6,15.49,62.24,100226.13
148904,"14:03:06.904",3.7,9.6,15.47,62.24,100228.25
149093,"14:03:07.093",3.7,9.6,15.47,62.24,100223.11
149285,"14:03:07.285",3.4,9.3,15.49,62.21,100227.91
149474,"14:03:07.474",3.4,9.3,15.46,62.24,100226.17
149666,"14:03:07.666",3.4,9.3,15.47,62.24,100225.05
149855,"14:03:07.855",3.4,9.3,15.46,62.34,100226.66
150044,"14:03:08.044",3.4,9.3,15.46,62.34,100227.48
150234,"14:03:08.234",3.5,9.7,15.47,62.34,100225.05
150425,"14:03:08.425",3.5,9.7,15.44,62.34,100228.77
150614,"14:03:08.614",3.5,9.7,15.46,62.34,100227.14
150806,"14:03:08.806",3.5,9.7,15.44,62.45,100225.54
150995,"14:03:08.995",3.5,9.7,15.46,62.45,100226.5
151186,"14:03:09.186",3.5,9.9,15.44,62.45,100221.82
151376,"14:03:09.376",3.5,9.9,15.44,62.45,100225.85
151567,"14:03:09.567",3.5,9.9,15.44,62.54,100223.27
151756,"14:03:09.756",3.5,9.9,15.44,62.54,100224.23
151948,"14:03:09.948",3.5,9.9,15.44,62.54,100222.47
152137,"14:03:10.137",3.5,9.9,15.43,62.65,100223.77
152334,"14:03:10.334",3.4,9.3,15.44,62.65,100227.14
152524,"14:03:10.524",3.4,9.3,15.43,62.65,100223.42
152715,"14:03:10.715",3.4,9.3,15.43,62.65,100224.73
152905,"14:03:10.905",3.4,9.3,15.43,62.65,100224.39
153095,"14:03:11.095",3.4,9.3,15.43,62.75,100223.91
153286,"14:03:11.286",3.3,9.4,15.43,62.75,100226.18
153476,"14:03:11.476",3.3,9.4,15.42,62.75,100223.27
153667,"14:03:11.667",3.3,9.4,15.43,62.85,100227.47
153857,"14:03:11.857",3.3,9.4,15.42,62.85,100222.94
154047,"14:03:12.047",3.3,9.4,15.42,62.85,100222.61
154238,"14:03:12.238",3.4,9.5,15.4,62.85,100224.56
154428,"14:03:12.428",3.4,9.5,15.4,62.95,100223.41
154619,"14:03:12.619",3.4,9.5,15.4,62.95,100223.91
154815,"14:03:12.815",3.4,9.5,15.4,62.95,100225.36
155005,"14:03:13.005",3.4,9.5,15.42,63.06,100224.08
155196,"14:03:13.196",3.3,8.9,15.4,63.06,100226.17
155385,"14:03:13.385",3.3,8.9,15.4,63.06,100224.71
155577,"14:03:13.577",3.3,8.9,15.4,63.15,100223.78
155766,"14:03:13.766",3.3,8.9,15.39,63.15,100225.21
155958,"14:03:13.958",3.3,8.9,15.39,63.15,100225.88
156147,"14:03:14.147",3.3,8.9,15.39,63.15,100224.25
156339,"14:03:14.339",3.3,9.3,15.37,63.26,100225.36
156528,"14:03:14.528",3.3,9.3,15.37,63.26,100226.48
156719,"14:03:14.719",3.3,9.3,15.39,63.35,100223.78
156909,"14:03:14.909",3.3,9.3,15.37,63.35,100222.33
157100,"14:03:15.100",3.3,9.3,15.37,63.35,100222.81
157296,"14:03:15.296",3.5,9.7,15.37,63.46,100224.25
157486,"14:03:15.486",3.5,9.7,15.37,63.46,100224.89
157677,"14:03:15.677",3.5,9.7,15.37,63.46,100225.54
157867,"14:03:15.867",3.5,9.7,15.36,63.56,100224.89
158058,"14:03:16.058",3.5,9.7,15.36,63.56,100223.15
158248,"14:03:16.248",3.6,11.1,15.36,63.56,100222.5
158439,"14:03:16.439",3.6,11.1,15.36,63.66,100224.57
158630,"14:03:16.630",3.6,11.1,15.36,63.66,100225.22
158820,"14:03:16.820",3.6,11.1,15.36,63.76,100222.5
159011,"14:03:17.011",3.6,11.1,15.36,63.76,100222.98
159202,"14:03:17.202",3.6,11.2,15.35,63.76,100224.6
159392,"14:03:17.392",3.6,11.2,15.35,63.76,100220.73
159583,"14:03:17.583",3.6,11.2,15.35,63.76,100222.98
159779,"14:03:17.779",3.6,11.2,15.35,63.76,100221.37
159970,"14:03:17.970",3.6,11.2,15.33,63.86,100222.48
160160,"14:03:18.160",3.6,11.2,15.33,63.86,100223.15
160352,"14:03:18.352",3.7,10.8,15.33,63.86,100221.36
160541,"14:03:18.541",3.7,10.8,15.31,63.86,100223.61
160733,"14:03:18.733",3.7,10.8,15.35,63.86,100222.16
160922,"14:03:18.922",3.7,10.8,15.33,63.86,100223.63
161114,"14:03:19.114",3.7,10.8,15.31,63.86,100220.23
161303,"14:03:19.303",3.7,11.5,15.33,63.86,100220.38
161495,"14:03:19.495",3.7,11.5,15.31,63.86,100221.53
161684,"14:03:19.684",3.7,11.5,15.31,63.86,100223.95
161876,"14:03:19.876",3.7,11.5,15.31,63.86,100224.11
162085,"14:03:20.085",3.7,11.5,15.29,63.86,100222.5
162276,"14:03:20.276",3.8,11.9,15.31,63.76,100221.35
162467,"14:03:20.467",3.8,11.9,15.29,63.76,100222.97
162657,"14:03:20.657",3.8,11.9,15.29,63.76,100223.3
162848,"14:03:20.848",3.8,11.9,15.28,63.76,100223.45
163039,"14:03:21.039",3.8,11.9,15.29,63.66,100223.14
163229,"14:03:21.229",3.8,12.3,15.28,63.66,100225.4
163419,"14:03:21.419",3.8,12.3,15.28,63.66,100220.08
163610,"14:03:21.610",3.8,12.3,15.29,63.66,100221.36
163800,"14:03:21.800",3.8,12.3,15.28,63.66,100222.01
163991,"14:03:21.991",3.8,12.3,15.27,63.56,100222.81
164181,"14:03:22.181",3.8,12.4,15.28,63.56,100226.05
164372,"14:03:22.372",3.8,12.4,15.27,63.56,100223.45
164560,"14:03:22.560",3.8,12.4,15.27,63.46,100223.77
164751,"14:03:22.751",3.8,12.4,15.27,63.49,100220.39
164942,"14:03:22.942",3.8,12.4,15.27,63.46,100221.69
165132,"14:03:23.132",3.8,12.4,15.27,63.46,100226.19
165323,"14:03:23.323",3.9,12.8,15.27,63.39,100220.72
165513,"14:03:23.513",3.9,12.8,15.25,63.39,100219.75
165704,"14:03:23.704",3.9,12.8,15.25,63.39,100224.43
165894,"14:03:23.894",3.9,12.8,15.25,63.39,100224.62
166085,"14:03:24.085",3.9,12.8,15.25,63.29,100217.34
166276,"14:03:24.276",3.9,12.8,15.25,63.29,100221.05
166466,"14:03:24.466",3.9,12.8,15.24,63.29,100224.13
166657,"14:03:24.657",3.9,12.8,15.25,63.29,100220.58
166853,"14:03:24.853",3.9,12.8,15.25,63.18,100220.91
